Region,State,Site Name,Site ID,,EPA ID,Address,City,Zip,County,FF Ind,NAI,Native American Entity,,Latitude,Longitude,NPL Status
,,,,,,,,,,,,(NAI Status),,,,Date
5,IN,CLIFF DRIVE GROUNDWATER CONTAMINATION,510272,,INN000510272,CLIFF DRIVE (AKA RIVER ROAD) AND OTTAWA ROAD,LOGANSPORT,46947,CASS,N,N,,,40.7432,-86.3803,05/15/19
5,IN,CONRAIL RAIL YARD (ELKHART),501199,,IND000715490,SR 33,ELKHART,46514,ELKHART,N,N,,,41.6634,-86.0115,08/30/90
5,IN,CONTINENTAL STEEL CORP.,501228,,IND001213503,W MARKLAND AVE,KOKOMO,46902,HOWARD,N,N,,,40.474169,-86.156299,03/31/89
5,IN,"DOUGLAS ROAD/UNIROYAL, INC., LANDFILL",501696,,IND980607881,NW INTERSECTION OF DOUGLASS AND GRAPE RD,MISHAWAKA,46544,ST. JOSEPH,N,N,,,41.7132,-86.1926,03/31/89
5,IN,ELM STREET GROUND WATER CONTAMINATION,509938,,INN000509938,ELM STREET AND HIGHWAY 41,TERRE HAUTE,47807,VIGO,N,N,,,39.476586,-87.414319,03/07/07
5,IN,ENVIROCHEM CORP.,501540,,IND084259951,865 SOUTH US HIGHWAY 421,ZIONSVILLE,46077,BOONE,N,N,,,40.02935,-86.27903,09/08/83
5,IN,FEDERATED METALS CORP WHITING,501275,,IND005444104,2230 INDIANAPOLIS BLVD,HAMMOND,46394,LAKE,N,N,,,41.672435,-87.496064,09/07/23
5,IN,FISHER-CALO,501504,,IND074315896,PO BOX 684 KINGSBURY IND PK,LA PORTE,46350,LA PORTE,N,N,,,41.5081,-86.6709,09/08/83
5,IN,FORT WAYNE REDUCTION DUMP,501799,,IND980679542,5225 OLD MAUMEE RD,FORT WAYNE,46803,ALLEN,N,N,,,41.075,-85.066669,06/10/86
5,IN,FRANKLIN STREET GROUNDWATER CONTAMINATION,510959,,INN000510959,INTERSECTION OF S. MONTGOMERY STREET AND W. MARKET STREET,SPENCER,47460,OWEN,N,N,,,39.2849,-86.7645,05/17/18
5,IN,GALEN MYERS DUMP/DRUM SALVAGE,501967,,IND980999635,11303 EDISON,OSCEOLA,46561,ST. JOSEPH,N,N,,,41.695839,-86.0875,03/31/89
5,IN,GARDEN CITY GROUND WATER PLUME,508642,,INN000508642,Intersection of Jonesville Road (State Road 11) and County Road 100 South (aka Garden Street),GARDEN CITY,47201,BARTHOLOMEW,N,N,,,39.186075,-85.930472,12/12/13
5,IN,GARY DEVELOPMENT LANDFILL,501517,,IND077005916,479 N. CLINE AVENUE,GARY,46406,LAKE,N,N,,,41.614061,-87.426447,09/16/11
5,IN,HIMCO DUMP,501596,,IND980500292,COUNTY ROAD 10 AND NAPANEE EXTENSION,ELKHART,46514,ELKHART,N,N,,,41.7073,-86.0084,02/21/90
5,IN,JACOBSVILLE NEIGHBORHOOD SOIL CONTAMINATION,508142,,INN000508142,MAIN AND ILLINOIS,EVANSVILLE,47710,VANDERBURGH,N,N,,,37.979297,-87.563989,07/22/04
5,IN,KEYSTONE CORRIDOR GROUND WATER CONTAMINATION,510399,,INN000510399,INTERSECTION OF N. KEYSTONE AVE AND E. FALL CREEK PKWY N. DRIVE,INDIANAPOLIS,46205,MARION,N,N,,,39.834722,-86.121667,12/12/13
5,IN,KOKOMO CONTAMINATED GROUND WATER PLUME,510479,,INN000510479,INTERSECTION OF S. ELIZABETH ST. AND E. VAILE AVE,KOKOMO,46901,HOWARD,N,N,,,40.479444,-86.114128,03/26/15
5,IN,LAKE SANDY JO (M&M LANDFILL),501611,,IND980500524,3615 WEST 25TH AVENUE,GARY,46404,LAKE,N,N,,,41.570839,-87.382231,09/08/83
5,IN,"LAKELAND DISPOSAL SERVICE, INC.",501482,,IND064703200,RURAL ROUTE 1,CLAYPOOL,46510,KOSCIUSKO,N,N,,,41.1475,-85.917219,03/31/89
5,IN,LANE STREET GROUND WATER CONTAMINATION,510229,,INN000510229,LANE STREET AT COUNTY ROAD 106,ELKHART,46514,ELKHART,N,N,,,41.716847,-85.921006,09/23/09
5,IN,LUSHER STREET GROUND WATER CONTAMINATION,500018,,IND982073785,IN THE VICINITY OF 1619 AVALON STREET,Elkhart,46516,ELKHART,N,N,,,41.672922,-85.996225,03/19/08
5,IN,MAIN STREET WELL FIELD,501813,,IND980794358,1120 N MAIN ST,ELKHART,46514,ELKHART,N,N,,,41.696389,-85.979161,09/08/83
5,IN,MARION (BRAGG) DUMP,501814,,IND980794366,2627-2629 CENTRAL AVE,MARION,46952,GRANT,N,N,,,40.537781,-85.633061,09/08/83
5,IN,MIDCO I,501761,,IND980615421,7400 W 15TH AVE,GARY,46406,LAKE,N,N,,,41.5895,-87.4284,09/08/83
5,IN,MIDCO II,501800,,IND980679559,5900 INDUSTRIAL HIGHWAY,GARY,46406,LAKE,N,N,,,41.622781,-87.408611,06/10/86
5,IN,NINTH AVENUE DUMP,501816,,IND980794432,7357 W NINTH AVE,GARY,46402,LAKE,N,N,,,41.5934,-87.429,09/08/83
5,IN,NORTH 5TH STREET GROUNDWATER CONTAMINATION,510667,,INN000510667,308 NORTH 5TH STREET,GOSHEN,46528,ELKHART,N,N,,,41.590439,-85.833834,03/16/22
5,IN,NORTH SHORE DRIVE,507828,,INSFN0507828,NORTH SHORE DRIVE,ELKHART,46514,ELKHART,N,N,,,41.684722,-86.055,09/22/14
5,IN,"NORTHSIDE SANITARY LANDFILL, INC",501442,,IND050530872,985 S ST RD 421,ZIONSVILLE,46077,BOONE,N,N,,,40.028331,-86.273331,09/21/84
5,IN,PIKE AND MULBERRY STREETS PCE PLUME,508678,,INN000508678,INTERSECTION OF PIKE AND MULBERRY STREET,MARTINSVILLE,46151,MORGAN,N,N,,,39.428661,-86.431789,05/24/13
5,IN,PRESTOLITE BATTERY DIVISION,501330,,IND006377048,US HIGHWAY 41N,VINCENNES,47591,KNOX,N,N,,,38.691669,-87.501661,10/04/89
5,IN,REILLY TAR & CHEMICAL CORP. (INDIANAPOLIS PLANT),501215,,IND000807107,1500 S TIBBS AVE,INDIANAPOLIS,46241,MARION,N,N,,,39.740281,-86.218331,09/21/84
5,IN,SEYMOUR RECYCLING CORP.,501404,,IND040313017,G AVE WEST - FREEMAN MUNICIPAL AIRPORT,SEYMOUR,47274,JACKSON,N,N,,,38.9352,-85.9213,09/08/83
5,IN,"TIPPECANOE SANITARY LANDFILL, INC.",501964,,IND980997639,"2801 NORTH 9TH RD, 1/2 MI N OF US 52",LAFAYETTE,47905,TIPPECANOE,N,N,,,40.456111,-86.872219,08/30/90
5,IN,"U.S. SMELTER AND LEAD REFINERY, INC.",501433,,IND047030226,5300 KENNEDY AVE,EAST CHICAGO,46312,LAKE,N,N,,,41.616758,-87.464046,04/09/09
5,IN,WAYNE WASTE OIL,501439,,IND048989479,DANIEL DR PO BOX 467,COLUMBIA CITY,46725,WHITLEY,N,N,,,41.1525,-85.476111,09/08/83
5,MI,ADAM'S PLATING,502388,,MID006522791,521 NORTH ROSEMARY,LANSING,48917,INGHAM,N,N,,,42.739439,-84.587781,03/31/89
5,MI,AIRCRAFT COMPONENTS (D & L SALES),507629,,MI0001119106,671 NORTH SHORE DRIVE,BENTON HARBOR,49022,BERRIEN,N,N,,,42.126944,-86.454444,06/17/96
5,MI,ALBION-SHERIDAN TOWNSHIP LANDFILL,502775,,MID980504450,13355 29 MILE ROAD,ALBION,49224,CALHOUN,N,N,,,42.24955,-84.7195,10/04/89
5,MI,"ALLIED PAPER, INC./PORTAGE CREEK/KALAMAZOO RIVER",502325,,MID006007306,320 EAST ALCOTT STREET,KALAMAZOO,49003,KALAMAZOO,N,Y,"Match-e-be-nash-she-wish Band of Pottawatomi Indians of Michigan (Current); Nottawaseppi Huron Band of the Potawatomi, Michigan (Current); Pokagon Band of Potawatomi Indians, Michigan and Indiana (Current)",,42.303333,-85.576083,08/30/90
5,MI,"AMERICAN ANODCO, INC.",502369,,MID006029102,28 NORTH BEARDSLEY STREET,IONIA,48846,IONIA,N,N,,,42.9875,-85.03,03/31/89
5,MI,"AUTO ION CHEMICALS, INC.",503012,,MID980794382,74 MILL STREET,KALAMAZOO,49006,KALAMAZOO,N,N,,,42.293889,-85.567219,09/08/83
5,MI,BENDIX CORP./ALLIED AUTOMOTIVE,502238,,MID005107222,3737 RED ARROW HIGHWAY,ST. JOSEPH,49085,BERRIEN,N,N,,,42.04945,-86.51195,02/21/90
5,MI,"BOFORS NOBEL, INC.",502372,,MID006030373,5025 EVANSTON AVE,MUSKEGON,49442,MUSKEGON,N,N,,,43.209364,-86.11746,03/31/89
5,MI,BUTTERWORTH #2 LANDFILL,502576,,MID062222997,1450 BUTTERWORTH ST SW,GRAND RAPIDS,49504,KENT,N,N,,,42.952219,-85.700281,09/08/83
5,MI,"CANNELTON INDUSTRIES, INC.",502931,,MID980678627,ADDRESS UNREPORTED,SAULT STE MARIE,49783,CHIPPEWA,N,Y,"Bay Mills Indian Community, Michigan (Current); Sault Ste. Marie Tribe of Chippewa Indians, Michigan (Current)",,46.488889,-84.393061,08/30/90
5,MI,CHEM CENTRAL,502743,,MID980477079,2940 STAFFORD AVE SW,WYOMING TOWNSHIP,49548,KENT,N,N,,,42.91,-85.674161,09/08/83
5,MI,CLARE WATER SUPPLY,502719,,MID980002273,CITY HALL 202 W 5TH ST,CLARE,48617,CLARE,N,N,,,43.815,-84.7625,09/21/84
5,MI,DSC MCLOUTH STEEL GIBRALTAR PLANT,510362,,MIN000510362,28000 WEST JEFFERSON STREET,GIBRALTAR,48173,WAYNE,N,N,,,42.103075,-83.200292,03/26/15
5,MI,ELECTROVOICE,502237,,MID005068143,600 CECIL STREET,BUCHANAN,49107,BERRIEN,N,N,,,41.8206,-86.3545,09/21/84
5,MI,FOREST WASTE PRODUCTS,502734,,MID980410740,8359 E FARRAND RD,OTISVILLE,48463,GENESEE,N,N,,,43.198331,-83.545831,09/08/83
5,MI,G&H LANDFILL,502735,,MID980410823,3160 23 MILE RD,UTICA,48316,MACOMB,N,N,,,42.664719,-83.077769,09/08/83
5,MI,GRAND TRAVERSE OVERALL SUPPLY CO.,502432,,MID017418559,10725 CHERRY BEND RD,GREILICKVILLE,49684,LEELANAU,N,Y,"Grand Traverse Band of Ottawa and Chippewa Indians, Michigan (Current)",,44.7944,-85.6382,09/08/83
5,MI,GRATIOT COUNTY LANDFILL,502802,,MID980506281,585 EAST JACKSON ROAD,ST. LOUIS,48880,GRATIOT,N,N,,,43.395,-84.595281,09/08/83
5,MI,"H. BROWN CO., INC.",502419,,MID017075136,2200 TURNER AVENUE NORTHWEST,GRAND RAPIDS,49544,KENT,N,N,,,43.003331,-85.678339,06/10/86
5,MI,HEDBLUM INDUSTRIES,503014,,MID980794408,1000 AUSABLE RD,OSCODA,48750,IOSCO,N,N,,,44.4113,-83.3469,09/08/83
5,MI,HI-MILL MANUFACTURING CO.,502256,,MID005341714,1704 E HIGHLAND RD,HIGHLAND,48356,OAKLAND,N,N,,,42.649831,-83.593089,02/21/90
5,MI,IONIA CITY LANDFILL,503015,,MID980794416,CLEVELAND STREET,IONIA,48846,IONIA,N,N,,,42.976669,-85.046111,09/08/83
5,MI,J & L LANDFILL,502882,,MID980609440,HAMLIN RD,ROCHESTER HILLS,48307,OAKLAND,N,N,,,42.6556,-83.0959,03/31/89
5,MI,K&L AVENUE LANDFILL,502812,,MID980506463,8606 WEST K L AVE,OSHTEMO TOWNSHIP,49009,KALAMAZOO,N,N,,,42.283331,-85.718889,09/08/83
5,MI,KAYDON CORP.,502342,,MID006016703,2860 MCCRACKEN AVE,MUSKEGON,49441,MUSKEGON,N,N,,,43.2007,-86.2908,02/21/90
5,MI,KENTWOOD LANDFILL,502165,,MID000260281,4900 WALMA AVENUE,KENTWOOD,49512,KENT,N,N,,,42.8738,-85.5906,09/08/83
5,MI,KYSOR INDUSTRIAL CORP.,502480,,MID043681840,1100 WRIGHT STREET,CADILLAC,49601,WEXFORD,N,N,,,44.2568,-85.4226,10/04/89
5,MI,"LIQUID DISPOSAL, INC.",502593,,MID067340711,49099 Ryan Road,SHELBY TOWNSHIP,48317,MACOMB,N,N,,,42.654164,-83.073574,09/08/83
5,MI,MCGRAW EDISON CORP.,502254,,MID005339676,704 N CLARK ST,ALBION,49224,CALHOUN,N,N,,,42.252219,-84.733061,09/08/83
5,MI,MCLOUTH STEEL CORP,502434,,MID017422304,1491 WEST JEFFERSON AVENUE,TRENTON,48183,WAYNE,N,N,,,42.160597,-83.170906,05/15/19
5,MI,METAMORA LANDFILL,502819,,MID980506562,Site Locational Information TBD - 3/11/2021,METAMORA,48455,LAPEER,N,N,,,42.94695,-83.274439,09/21/84
5,MI,MICHIGAN DISPOSAL SERVICE (CORK STREET LANDFILL),502202,,MID000775957,2800 E CORK ST,KALAMAZOO,49001,KALAMAZOO,N,N,,,42.2545,-85.5433,02/21/90
5,MI,MICHNER PLATING - MECHANIC STREET,505842,,MIN000505842,520 North Mechanic Street,JACKSON,49201,JACKSON,N,N,,,42.253511,-84.40701,03/16/22
5,MI,"MOTOR WHEEL, INC.",502997,,MID980702989,2401 N HIGH ST (REAR),LANSING TOWNSHIP,48906,INGHAM,N,N,,,42.760831,-84.535,06/10/86
5,MI,MUSKEGON CHEMICAL CO.,502603,,MID072569510,1725 WARNER ST,WHITEHALL,49461,MUSKEGON,N,N,,,43.3891,-86.334,02/21/90
5,MI,NORTH BRONSON INDUSTRIAL AREA,502310,,MID005480900,135 INDUSTRIAL AVE,BRONSON,49028,BRANCH,N,N,,,41.880281,-85.193339,06/10/86
5,MI,NORTHERNAIRE PLATING,502440,,MID020883609,1002 6TH ST,CADILLAC,49601,WEXFORD,N,N,,,44.265,-85.41,09/08/83
5,MI,"ORGANIC CHEMICALS, INC.",503649,,MID990858003,3291 CHICAGO DRIVE SOUTHWEST,GRANDVILLE,49418,KENT,N,N,,,42.9178,-85.7475,09/08/83
5,MI,OTT/STORY/CORDOVA CHEMICAL CO.,502566,,MID060174240,500 AGARD RD,DALTON TOWNSHIP,49445,MUSKEGON,N,N,,,43.303331,-86.256669,09/08/83
5,MI,PACKAGING CORP. OF AMERICA,503026,,MID980794747,EAST LAKE SIDE RD STRONACH TWP,FILER CITY,49634,MANISTEE,N,Y,"Little River Band of Ottawa Indians, Michigan (Current)",,44.226389,-86.273331,09/08/83
5,MI,"PARSONS CHEMICAL WORKS, INC.",502742,,MID980476907,BOX 146 RFD,GRAND LEDGE,48837,EATON,N,N,,,42.7547,-84.7677,03/31/89
5,MI,PEERLESS PLATING CO.,502373,,MID006031348,2554 GETTY STREET,MUSKEGON,49444,MUSKEGON,N,N,,,43.2056,-86.2237,08/30/90
5,MI,PMC GROUNDWATER,502332,,MID006013049,200 W LAKE ST,PETOSKEY,49770,EMMET,N,Y,"Little Traverse Bay Bands of Odawa Indians, Michigan (Current)",,45.376,-84.964,09/08/83
5,MI,RASMUSSEN'S DUMP,502686,,MID095402210,9040 SPICER RD,BRIGHTON,48116,LIVINGSTON,N,N,,,42.4544,-83.7693,09/08/83
5,MI,ROCKWELL INTERNATIONAL CORP. (ALLEGAN PLANT),502367,,MID006028062,ONE GLASS ST,ALLEGAN,49010,ALLEGAN,N,N,,,42.536669,-85.85,07/22/87
5,MI,ROSE TOWNSHIP DUMP,502756,,MID980499842,1065 DEMODE RD,ROSE TOWNSHIP,48654,OAKLAND,N,N,,,42.720831,-83.631939,09/08/83
5,MI,"ROTO-FINISH CO., INC.",502255,,MID005340088,3700 MILHAM ROAD,PORTAGE,49024,KALAMAZOO,N,N,,,42.230629,-85.633714,06/10/86
5,MI,SCA INDEPENDENT LANDFILL,502201,,MID000724930,BROADWAY & BROOKS,MUSKEGON HEIGHTS,49444,MUSKEGON,N,N,,,43.201111,-86.1425,09/08/83
5,MI,SHIAWASSEE RIVER,503020,,MID980794473,2440 W Highland Road,HOWELL,48843,LIVINGSTON,N,N,,,42.622781,-83.963611,09/08/83
5,MI,SOUTH MACOMB DISPOSAL AUTHORITY (LANDFILLS #9 AND #9A),502600,,MID069826170,approx. 21410-21798 24 Mile Road,MACOMB TOWNSHIP,48042,MACOMB,N,N,,,42.682081,-82.907389,06/10/86
5,MI,SOUTHWEST OTTAWA COUNTY LANDFILL,502845,,MID980608780,2901 N 160TH AVE,PARK TOWNSHIP,49424,OTTAWA,N,N,,,42.820419,-86.185219,09/08/83
5,MI,SPARTA LANDFILL,502168,,MID000268136,10322 ALPINE AVENUE,SPARTA TOWNSHIP,49345,KENT,N,N,,,43.1525,-85.68195,09/08/83
5,MI,SPARTAN CHEMICAL CO.,502634,,MID079300125,2539 28TH STREET SW,WYOMING,49509,KENT,N,N,,,42.915831,-85.727781,09/08/83
5,MI,SPRINGFIELD TOWNSHIP DUMP,502765,,MID980499966,12955 SHINDLER RD,DAVISBURG,48350,OAKLAND,N,N,,,42.7044,-83.5419,09/08/83
5,MI,"STATE DISPOSAL LANDFILL, INC.",502874,,MID980609341,EAST BELTLINE BETWEEN 4 MILE RD NE & 5 MILE RD NE,GRAND RAPIDS,49505,KENT,N,N,,,43.013397,-85.590506,02/21/90
5,MI,STURGIS MUNICIPAL WELLS,503000,,MID980703011,505 W CHICAGO ROAD,STURGIS,49091,ST. JOSEPH,N,N,,,41.7988,-85.4256,09/21/84
5,MI,TAR LAKE,503024,,MID980794655,NE COR SEC30 T29N R6W,MANCELONA TOWNSHIP,49659,ANTRIM,N,Y,"Grand Traverse Band of Ottawa and Chippewa Indians, Michigan (Current); Little River Band of Ottawa Indians, Michigan (Current)",,44.8866,-85.073,09/08/83
5,MI,TEN-MILE DRAIN,510063,,MIN000510063,INTERSECTION OF BON BRAE ST & HARPER AVE,ST. CLAIR SHORES,48081,MACOMB,N,N,,,42.486944,-82.899167,09/29/10
5,MI,"THERMO-CHEM, INC.",502486,,MID044567162,4331 EVANSTON AVENUE,MUSKEGON,49442,MUSKEGON,N,N,,,43.210831,-86.136669,06/10/86
5,MI,TORCH LAKE,503034,,MID980901946,STE RTE 26 N OF QUINCY MILLS,HOUGHTON COUNTY,49934,HOUGHTON,N,Y,"Keweenaw Bay Indian Community, Michigan (Current)",,47.169719,-88.397781,06/10/86
5,MI,U.S. AVIEX,503023,,MID980794556,1056 HUNTLEY RD,HOWARD TOWNSHIP,49120,CASS,N,N,,,41.8309,-86.1968,09/08/83
5,MI,VELSICOL BURN PIT,510389,,MIN000510389,1698 West Prospect Street,ST. LOUIS,48880,GRATIOT,N,N,,,43.415545,-84.623263,03/04/10
5,MI,VELSICOL CHEMICAL CORP. (MICHIGAN),502194,,MID000722439,500 N BANKSON STREET,ST. LOUIS,48880,GRATIOT,N,Y,Saginaw Chippewa Indian Tribe of Michigan (Current),,43.410561,-84.618611,09/08/83
5,MI,VERONA WELL FIELD,503011,,MID980793806,TWP 10S RTE 07W SEC 32E 1/2,BATTLE CREEK,49017,CALHOUN,N,N,,,42.341669,-85.143331,09/08/83
5,MI,WASH KING LAUNDRY,502992,,MID980701247,NW1/4 SEC22 T17N R13W,PLEASANT PLAINS TWP,49304,LAKE,N,N,,,43.8532,-85.853,09/08/83
5,MN,BAYTOWN TOWNSHIP GROUND WATER PLUME,505340,,MND982425209,35TH STREET N,BAYTOWN TOWNSHIP,55042,WASHINGTON,N,N,,,45,-92.833333,12/16/94
5,MN,BURLINGTON NORTHERN (BRAINERD/BAXTER PLANT),503688,,MND000686196,WEST CITY LIMITS,BRAINERD/BAXTER,56401,CROW WING,N,N,,,46.3532,-94.2282,09/08/83
5,MN,FMC CORP. (FRIDLEY PLANT),503738,,MND006481543,4800 E RIVER RD,FRIDLEY,55421,ANOKA,N,N,,,45.0565,-93.2762,09/08/83
5,MN,FREEWAY SANITARY LANDFILL,503760,,MND038384004,WEST 113TH STREET & I-HWY 35WEST,BURNSVILLE,55337,DAKOTA,N,N,,,44.795,-93.293331,06/10/86
5,MN,GENERAL MILLS/HENKEL CORP.,503775,,MND051441731,2010 E HENNEPIN AVE,MINNEAPOLIS,55414,HENNEPIN,N,N,,,44.99,-93.222781,09/21/84
5,MN,HIGHWAY 100 AND COUNTY ROAD 3 GROUNDWATER PLUME,506121,,MNN000506121,Highway 100 and County Road 3,"EDINA, ST. LOUIS PARK",55426,HENNEPIN,N,N,,,44.935257,-93.361654,09/03/20
5,MN,JOSLYN MANUFACTURING & SUPPLY CO.,503767,,MND044799856,49TH & FRANCE AVE,BROOKLYN CENTER,55422,HENNEPIN,N,N,,,45.045,-93.333339,09/21/84
5,MN,KOPPERS COKE,503695,,MND000819359,1000 N HAMLINE AVENUE,ST. PAUL,55104,RAMSEY,N,N,,,44.972219,-93.152781,09/08/83
5,MN,KURT MANUFACTURING CO.,503786,,MND059680165,5280 NORTHEAST MAIN STREET,FRIDLEY,55421,ANOKA,N,N,,,45.064411,-93.268361,06/10/86
5,MN,LEHILLIER/MANKATO,503892,,MND980792469,W. SIBLEY PK & LEHILLIER/SOUTH BEND TWP,LEHILLIER,56001,BLUE EARTH,N,N,,,44.153331,-94.038331,09/08/83
5,MN,LONG PRAIRIE GROUND WATER CONTAMINATION,503903,,MND980904072,LONG PRAIRIE CITY LIMITS,LONG PRAIRIE,56347,TODD,N,N,,,45.978531,-94.856639,06/10/86
5,MN,MACGILLIS & GIBBS CO./BELL LUMBER & POLE CO.,503722,,MND006192694,440 5TH AVE NW,NEW BRIGHTON,55112,RAMSEY,N,N,,,45.055,-93.194731,09/21/84
5,MN,NAVAL INDUSTRIAL RESERVE ORDNANCE PLANT,504009,,MN3170022914,4800 E RIVER RD,FRIDLEY,55421,ANOKA,Y,N,,,45.058831,-93.273669,11/21/89
5,MN,NEW BRIGHTON/ARDEN HILLS/TCAAP (USARMY),504010,,MN7213820908,JCT HWY 10 & MN HWY 96S,NEW BRIGHTON,55112,RAMSEY,Y,N,,,45.079169,-93.1975,09/08/83
5,MN,OAKDALE DUMP,503840,,MND980609515,N HADLEY AVE & N GRANADA AVE,OAKDALE,55128,WASHINGTON,N,N,,,45,-92.966669,09/08/83
5,MN,PERHAM ARSENIC SITE,503842,,MND980609572,SOUTH CO RD 8,PERHAM,56573,OTTER TAIL,N,N,,,46.587781,-95.571661,09/21/84
5,MN,REILLY TAR & CHEMICAL CORP. (ST. LOUIS PARK PLANT),503858,,MND980609804,LOUISIANA & WALKER STREET,ST. LOUIS PARK,55426,HENNEPIN,N,N,,,44.941669,-93.372219,09/08/83
5,MN,RITARI POST & POLE,503902,,MND980904064,RTE 1,SEBEKA,56477,WADENA,N,N,,,46.6608,-95.0298,07/22/87
5,MN,SOUTH ANDOVER SITE,503845,,MND980609614,2052 1/2 BUNKER LAKE RD,ANDOVER,55303,ANOKA,N,N,,,45.2179,-93.318,09/08/83
5,MN,SOUTH MINNEAPOLIS RESIDENTIAL SOIL CONTAMINATION,509136,,MNN000509136,27th Street East & 17th Avenue South B/W 31ST & 21ST ST E & HIAWATHA & 12TH,MINNEAPOLIS,55407,HENNEPIN,N,Y,Prairie Island Indian Community in the State of Minnesota (Former); Shakopee Mdewakanton Sioux Community of Minnesota (Former),,44.9528,-93.2427,09/19/07
5,MN,SOUTHEAST HENNEPIN AREA GROUNDWATER AND VAPOR,506043,,MNN000506043,Hoover St NE & Spring Street NE,MINNEAPOLIS,55413,HENNEPIN,N,N,,,44.995053,-93.217756,03/16/22
5,MN,SPRING PARK MUNICIPAL WELL FIELD,502963,,MNN000502963,4333 Warren Avenue,SPRING PARK,55384,HENNEPIN,N,N,,,44.935944,-93.633306,05/17/18
5,MN,ST. LOUIS RIVER SITE,503761,,MND039045430,MORGAN PARK,ST. LOUIS COUNTY,55808,ST. LOUIS,N,Y,"Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin (Current); Minnesota Chippewa Tribe, Minnesota (Bois Forte Band (Nett Lake)) (Current); Minnesota Chippewa Tribe, Minnesota (Fond du Lac Band) (Current); Minnesota Chippewa Tribe, Minnesota (Grand Portage Band) (Current); Minnesota Chippewa Tribe, Minnesota (Six component reservations: Bois Forte Band (Nett Lake); Fond du Lac Band; Grand Portage Band; Leech Lake Band; Mille Lacs Band; White Earth Band) (Current); Sokaogon Chippewa Community, Wisconsin (Current)",,46.677781,-92.212219,09/21/84
5,MN,ST. REGIS PAPER CO.,503781,,MND057597940,2ND STREET SOUTH & CENTRAL AVENUE,CASS LAKE,56633,CASS,N,Y,"Minnesota Chippewa Tribe, Minnesota (Leech Lake Band) (Current); Minnesota Chippewa Tribe, Minnesota (Six component reservations: Bois Forte Band (Nett Lake); Fond du Lac Band; Grand Portage Band; Leech Lake Band; Mille Lacs Band; White Earth Band) (Current)",,47.375561,-94.60555,09/21/84
5,MN,WAITE PARK WELLS,503924,,MND981002249,"5200 Foundry Cir, St Cloud, MN","WAITE PARK, ST CLOUD",56303,STEARNS,N,N,,,45.561669,-94.215,06/10/86
5,OH,ALLIED CHEMICAL & IRONTON COKE,504336,,OHD043730217,3330 S 3RD ST,IRONTON,45638,LAWRENCE,N,N,,,38.5057,-82.658,09/08/83
5,OH,BEHR DAYTON THERMAL SYSTEM VOC PLUME,510164,,OHN000510164,1600 WEBSTER ST,DAYTON,45404,MONTGOMERY,N,N,,,39.784444,-84.179444,04/09/09
5,OH,BIG D CAMPGROUND,504684,,OHD980611735,3678 CREEK RD,KINGSVILLE,44048,ASHTABULA,N,N,,,41.904169,-80.652781,09/08/83
5,OH,CHEM-DYNE,504440,,OHD074727793,500 Joe Nuxhall Blvd,HAMILTON,45011,BUTLER,N,N,,,39.4079,-84.552,09/08/83
5,OH,COPLEY SQUARE PLAZA,507548,,OH0000563122,2777 COPLEY ROAD,COPLEY,44321,SUMMIT,N,N,,,41.092839,-81.617472,04/27/05
5,OH,DONNELSVILLE CONTAMINATED AQUIFER,510459,,OHN000510459,NORTH HAMPTON ROAD and U.S. 40,DONNELSVILLE,45319,CLARK,N,N,,,39.920558,-83.948728,09/13/18
5,OH,E.H. SCHILLING LANDFILL,504568,,OHD980509947,RTE 52 & PATRIC RD,HAMILTON TOWNSHIP,45638,LAWRENCE,N,N,,,38.5725,-82.75555,09/08/83
5,OH,EAST TROY CONTAMINATED AQUIFER,507962,,OHSFN0507962,EAST TROY ALONG WEST BANK OF MIAMI RIVER,TROY,45373,MIAMI,N,N,,,40.0381,-84.1961,09/03/08
5,OH,FEED MATERIALS PRODUCTION CENTER (USDOE),504934,,OH6890008976,2 MI W OF JUNCTION RT 128 & RT 126,FERNALD,45030,,Y,N,,,39.29945,-84.688331,11/21/89
5,OH,FIELDS BROOK,504723,,OHD980614572,WATER BED OF CREEK R3W T13N,ASHTABULA,44004,ASHTABULA,N,N,,,41.8915,-80.7754,09/08/83
5,OH,FULTZ LANDFILL,504824,,OHD980794630,CO RD 52,JACKSON TOWNSHIP,43723,GUERNSEY,N,N,,,39.984719,-81.541661,09/08/83
5,OH,INDUSTRIAL EXCESS LANDFILL,504014,,OHD000377911,4MI S INTER 619 & CLEVELAND AVENUE,UNIONTOWN,44685,STARK,N,N,,,40.968331,-81.404169,06/10/86
5,OH,LAMMERS BARREL FACTORY,504896,,OHD981537582,EAST PATTERSON & GRANGE HALL,BEAVERCREEK,45385,GREENE,N,N,,,39.726389,-84.084306,09/29/03
5,OH,LITTLE SCIOTO RIVER,509950,,OHN000509950,HOLLAND ROAD AT LITTLE SCIOTO RIVER,MARION COUNTY,43302,MARION,N,N,,,40.593061,-83.183461,09/23/09
5,OH,MIAMI COUNTY INCINERATOR,504688,,OHD980611800,2200 N COUNTY RD,TROY,45373,MIAMI,N,N,,,40.074169,-84.224169,09/21/84
5,OH,MILFORD CONTAMINATED AQUIFER,507973,,OHSFN0507973,101 RACE STREET,MILFORD,45150,CLERMONT,N,N,,,39.177814,-84.293786,03/10/11
